ip,app,device,os,channel,click_time,attributed_time,app*device,app*os,,is_attributed
183940,35,1,13,21,2017-11-06 16:20:42,2017-11-07 12:08:51,35,455,,1
92766,19,0,24,333,2017-11-06 16:13:05,2017-11-06 16:24:04,0,456,,1
15046,3,1,17,480,2017-11-06 16:22:06,,3,51,,0
75540,35,1,17,21,2017-11-06 16:03:47,2017-11-07 02:24:49,35,595,,1
4179,19,0,24,343,2017-11-06 16:06:41,2017-11-07 09:24:33,0,456,,1
17149,151,0,0,347,2017-11-06 16:06:47,,0,0,,0
156081,130,0,24,282,2017-11-06 16:18:28,2017-11-06 16:27:42,0,3120,,1
81716,19,18,0,213,2017-11-06 16:02:01,2017-11-06 16:12:03,342,0,,1
183994,72,1,19,101,2017-11-06 16:15:11,2017-11-06 16:20:16,72,1368,,1
99977,35,1,15,274,2017-11-06 16:17:20,2017-11-07 01:08:38,35,525,,1
145614,10,1,28,113,2017-11-06 16:13:38,2017-11-06 16:14:06,10,280,,1
82502,18,1,46,107,2017-11-06 16:21:23,,18,828,,0
39107,8,1,17,145,2017-11-06 16:06:13,2017-11-07 10:37:24,8,136,,1
57363,2,1,37,122,2017-11-06 16:10:50,,2,74,,0
61178,35,1,14,274,2017-11-06 16:07:34,2017-11-06 21:49:08,35,490,,1
199212,29,1,13,213,2017-11-06 16:06:41,2017-11-06 16:07:58,29,377,,1
205433,145,78,0,320,2017-11-06 16:16:28,2017-11-06 16:17:36,11310,0,,1
56563,19,0,29,213,2017-11-06 16:08:41,2017-11-06 23:45:17,0,551,,1
107704,15,1,19,140,2017-11-06 16:04:58,,15,285,,0
112095,35,1,13,21,2017-11-06 16:01:06,2017-11-06 17:53:56,35,455,,1
77361,21,1,19,128,2017-11-06 16:10:00,,21,399,,0
110727,29,1,20,213,2017-11-06 16:18:51,2017-11-06 16:21:13,29,580,,1
122893,2,1,19,477,2017-11-06 16:12:43,,2,38,,0
105475,3,1,6,115,2017-11-06 16:13:16,,3,18,,0
90655,35,1,22,21,2017-11-06 16:16:25,2017-11-06 23:17:45,35,770,,1
196606,72,1,10,101,2017-11-06 16:10:54,2017-11-06 16:16:14,72,720,,1
203592,13,1,18,469,2017-11-06 16:17:25,,13,234,,0
26799,35,1,6,21,2017-11-06 16:17:11,2017-11-07 12:45:11,35,210,,1
60556,192,37,21,320,2017-11-06 16:15:28,2017-11-06 17:29:58,7104,4032,,1
200780,19,88,24,213,2017-11-06 16:14:55,2017-11-07 02:27:49,1672,456,,1
114220,21,1,17,128,2017-11-06 16:22:41,,21,357,,0
204158,35,1,13,21,2017-11-06 15:41:07,2017-11-07 08:17:19,35,455,,1
178873,21,2,13,128,2017-11-06 16:16:50,,42,273,,0
55212,2,1,8,237,2017-11-06 16:11:49,,2,16,,0
1890,27,1,13,122,2017-11-06 16:00:11,2017-11-06 16:41:13,27,351,,1
90811,19,7,21,213,2017-11-06 16:04:23,2017-11-06 16:09:22,133,399,,1
149839,2,1,41,435,2017-11-06 16:10:18,,2,82,,0
60972,32,1,20,376,2017-11-06 16:11:08,,32,640,,0
187124,79,1,18,213,2017-11-06 16:07:57,2017-11-06 16:11:51,79,1422,,1
84644,20,1,19,478,2017-11-06 16:07:37,2017-11-06 16:14:14,20,380,,1
64077,9,1,22,134,2017-11-06 16:05:19,2017-11-06 17:20:01,9,198,,1
26874,14,1,36,489,2017-11-06 16:21:15,,14,504,,0
93715,12,1,8,265,2017-11-06 16:01:48,,12,96,,0
23149,35,1,17,274,2017-11-06 16:03:58,2017-11-06 23:14:19,35,595,,1
73516,3,1,25,153,2017-11-06 16:05:37,,3,75,,0
106598,6,1,22,459,2017-11-06 16:13:24,,6,132,,0
35436,35,1,48,274,2017-11-06 16:22:29,2017-11-06 22:57:13,35,1680,,1
133012,19,0,21,343,2017-11-06 16:09:56,2017-11-06 17:37:43,0,399,,1
100393,21,2,13,128,2017-11-06 16:12:17,,42,273,,0
55184,12,1,16,178,2017-11-06 16:12:07,2017-11-07 01:26:53,12,192,,1
48170,3,1,13,137,2017-11-06 16:03:40,,3,39,,0
137052,20,1,19,259,2017-11-06 16:19:30,2017-11-06 16:22:11,20,380,,1
30331,29,1,25,343,2017-11-06 16:09:25,2017-11-07 13:07:23,29,725,,1
150050,14,1,19,442,2017-11-06 16:19:54,2017-11-07 08:16:44,14,266,,1
91051,1,1,19,134,2017-11-06 16:01:42,,1,19,,0
25818,2,1,19,205,2017-11-06 16:12:01,,2,38,,0
114596,9,1,9,234,2017-11-06 16:01:26,,9,81,,0
91734,12,2,9,178,2017-11-06 16:15:03,,24,108,,0
98158,15,1,1,245,2017-11-06 16:03:09,,15,15,,0
12491,12,2,17,178,2017-11-06 16:13:04,,24,204,,0
80437,19,0,0,213,2017-11-06 16:04:07,2017-11-06 16:06:35,0,0,,1
102813,8,1,19,140,2017-11-06 16:00:48,2017-11-06 18:53:56,8,152,,1
108942,1,1,13,115,2017-11-06 16:12:09,,1,13,,0
170439,6,1,18,459,2017-11-06 16:08:21,,6,108,,0
177930,19,0,24,213,2017-11-06 16:15:37,2017-11-06 16:23:44,0,456,,1
90891,8,1,19,145,2017-11-06 16:20:25,,8,152,,0
208131,96,0,21,282,2017-11-06 16:04:49,2017-11-06 16:08:28,0,2016,,1
39711,9,1,17,134,2017-11-06 16:03:01,,9,153,,0
149661,35,1,17,274,2017-11-06 16:13:26,2017-11-07 00:14:28,35,595,,1
172136,19,6,29,213,2017-11-06 16:21:29,2017-11-06 16:23:57,114,551,,1
100275,3,1,22,280,2017-11-06 16:09:07,,3,66,,0
33393,14,1,13,349,2017-11-06 16:16:48,,14,182,,0
42197,12,1,46,178,2017-11-06 16:05:19,,12,552,,0
44744,2,1,16,205,2017-11-06 16:10:50,2017-11-06 16:17:35,2,32,,1
200787,96,1148,24,213,2017-11-06 16:22:18,2017-11-06 16:25:55,110208,2304,,1
189371,115,1,13,203,2017-11-06 16:05:21,2017-11-06 16:06:00,115,1495,,1
30614,12,2,13,178,2017-11-06 16:12:03,,24,156,,0
201582,15,1,6,386,2017-11-06 16:10:07,,15,90,,0
100103,35,1,19,274,2017-11-06 16:06:22,2017-11-06 22:23:08,35,665,,1
129462,230,154,24,213,2017-11-06 16:11:26,2017-11-06 16:25:52,35420,5520,,1
92495,11,1,19,319,2017-11-06 16:06:24,,11,209,,0
58072,35,1,19,274,2017-11-06 16:09:54,2017-11-06 17:32:23,35,665,,1
99199,20,1,13,259,2017-11-06 16:09:20,,20,260,,0
56758,35,1,19,21,2017-11-06 16:13:09,2017-11-06 23:55:58,35,665,,1
107969,9,1,16,234,2017-11-06 16:04:38,2017-11-07 10:37:16,9,144,,1
182367,12,1,19,259,2017-11-06 16:03:49,,12,228,,0
91337,35,1,19,274,2017-11-06 16:09:59,2017-11-07 00:21:49,35,665,,1
198215,84,160,0,101,2017-11-06 16:07:11,2017-11-06 16:47:19,13440,0,,1
171464,19,0,24,213,2017-11-06 16:14:45,2017-11-06 16:15:28,0,456,,1
23674,9,1,22,134,2017-11-06 16:00:52,2017-11-06 23:51:57,9,198,,1
197671,1,1,15,134,2017-11-06 16:10:45,,1,15,,0
130796,19,0,0,213,2017-11-06 16:15:23,2017-11-06 16:22:07,0,0,,1
105560,14,1,25,463,2017-11-06 16:17:09,,14,350,,0
52955,3,1,20,211,2017-11-06 16:07:00,,3,60,,0
45968,9,1,13,134,2017-11-06 16:10:42,2017-11-07 01:33:22,9,117,,1
196566,9,2,13,258,2017-11-06 16:04:41,2017-11-06 17:06:35,18,117,,1
158647,19,95,21,213,2017-11-06 16:01:21,2017-11-06 16:02:33,1805,399,,1
116425,2,2,32,364,2017-11-06 16:10:29,,4,64,,0
118393,25,1,53,259,2017-11-06 16:10:03,,25,1325,,0
123654,12,1,19,178,2017-11-06 16:13:49,,12,228,,0
12479,24,1,17,105,2017-11-06 16:07:50,,24,408,,0
31572,12,1,22,259,2017-11-06 16:15:21,,12,264,,0
130760,19,0,607,213,2017-11-06 16:22:34,2017-11-07 02:27:42,0,11533,,1
84336,18,1,20,121,2017-11-06 16:02:12,,18,360,,0
146312,51,795,24,203,2017-11-06 16:08:00,2017-11-06 16:08:59,40545,1224,,1
6135,15,1,19,386,2017-11-06 16:19:18,,15,285,,0
158120,19,0,0,213,2017-11-06 16:17:11,2017-11-06 16:20:16,0,0,,1
118065,18,1,12,107,2017-11-06 16:12:55,,18,216,,0
52061,3,1,13,173,2017-11-06 16:06:00,,3,39,,0
27879,3,1,11,424,2017-11-06 16:12:45,,3,33,,0
58918,12,1,6,245,2017-11-06 16:10:36,,12,72,,0
144987,8,1,13,145,2017-11-06 16:05:14,2017-11-07 07:13:30,8,104,,1
190672,19,18,0,101,2017-11-06 16:19:00,2017-11-06 16:20:14,342,0,,1
22196,19,0,21,213,2017-11-06 16:03:43,2017-11-06 16:04:22,0,399,,1
136242,19,127,0,333,2017-11-06 16:06:59,2017-11-06 16:08:13,2413,0,,1
204848,29,1,6,101,2017-11-06 16:22:33,2017-11-06 16:24:13,29,174,,1
1415,2,1,19,212,2017-11-06 16:20:59,,2,38,,0
120885,2,1,19,477,2017-11-06 16:10:08,,2,38,,0
73516,9,1,19,134,2017-11-06 16:06:08,,9,171,,0
191947,12,1,8,265,2017-11-06 16:18:55,,12,96,,0
44042,12,1,18,245,2017-11-06 16:14:07,,12,216,,0
154544,35,1,19,21,2017-11-06 16:07:15,2017-11-07 00:24:43,35,665,,1
27999,9,1,13,134,2017-11-06 16:02:49,,9,117,,0
34323,78,100,67,224,2017-11-06 16:01:14,2017-11-07 06:46:50,7800,5226,,1
93021,12,2,17,259,2017-11-06 16:16:42,,24,204,,0
37462,15,1,19,3,2017-11-06 16:07:16,,15,285,,0
44744,14,1,19,463,2017-11-06 16:15:53,,14,266,,0
191991,24,2,85,105,2017-11-06 16:16:18,,48,2040,,0
11051,19,0,21,213,2017-11-06 16:22:36,2017-11-07 02:06:56,0,399,,1
53976,8,1,13,145,2017-11-06 16:02:43,,8,104,,0
79786,15,1,19,3,2017-11-06 16:06:23,,15,285,,0
21789,18,1,19,121,2017-11-06 16:00:26,,18,342,,0
173016,72,1,1,101,2017-11-06 16:22:52,2017-11-06 16:23:47,72,72,,1
109800,15,1,13,140,2017-11-06 16:00:48,,15,195,,0
148954,115,1,13,203,2017-11-06 16:09:18,2017-11-07 02:34:36,115,1495,,1
177223,19,0,21,282,2017-11-06 16:16:57,2017-11-06 16:18:17,0,399,,1
90509,12,1,19,326,2017-11-06 16:13:42,,12,228,,0
69332,12,1,15,178,2017-11-06 16:05:17,,12,180,,0
37301,35,1,6,21,2017-11-06 16:09:27,2017-11-07 01:20:06,35,210,,1
185670,28,1,19,135,2017-11-06 16:10:27,,28,532,,0
106460,12,1,3,259,2017-11-06 16:06:07,,12,36,,0
66098,19,95,21,282,2017-11-06 16:02:00,2017-11-06 16:03:36,1805,399,,1
122345,13,1,10,469,2017-11-06 16:14:23,,13,130,,0
168135,136,0,38,268,2017-11-06 16:00:29,2017-11-06 16:05:25,0,5168,,1
73808,15,1,15,245,2017-11-06 16:17:38,,15,225,,0
92915,35,1,19,21,2017-11-06 16:08:04,2017-11-07 01:35:11,35,665,,1
41866,24,1,19,105,2017-11-06 16:12:09,2017-11-06 17:48:41,24,456,,1
34243,15,1,19,245,2017-11-06 16:04:35,,15,285,,0
199699,3,1,8,417,2017-11-06 16:07:07,,3,24,,0
188060,29,1,19,213,2017-11-06 16:18:18,2017-11-06 16:18:56,29,551,,1
205659,9,1,13,134,2017-11-06 16:09:11,,9,117,,0
67751,15,1,44,3,2017-11-06 16:15:44,,15,660,,0
41172,45,1,19,411,2017-11-06 16:17:37,2017-11-07 03:13:04,45,855,,1
65693,190,1,37,101,2017-11-06 16:06:28,2017-11-06 16:09:49,190,7030,,1
32661,12,1,15,178,2017-11-06 16:20:43,,12,180,,0
100323,19,0,24,213,2017-11-06 16:12:18,2017-11-06 16:13:00,0,456,,1
37964,12,1,13,265,2017-11-06 16:21:32,,12,156,,0
55722,19,0,21,347,2017-11-06 16:18:22,2017-11-07 10:13:05,0,399,,1
123607,9,1,25,215,2017-11-06 16:02:00,,9,225,,0
64430,35,1,9,21,2017-11-06 16:00:24,2017-11-07 04:23:14,35,315,,1
193498,23,1,19,153,2017-11-06 16:17:55,,23,437,,0
105569,18,1,19,107,2017-11-06 16:05:28,,18,342,,0
155816,5,1,41,113,2017-11-06 16:05:38,2017-11-06 16:06:09,5,205,,1
48671,15,1,17,245,2017-11-06 16:14:40,,15,255,,0
37506,19,6,29,213,2017-11-06 16:12:48,2017-11-06 16:14:01,114,551,,1
151584,11,1,28,330,2017-11-06 16:10:14,2017-11-06 16:13:42,11,308,,1
193198,29,1,13,213,2017-11-06 16:17:12,2017-11-06 16:22:23,29,377,,1
193464,6,1,9,125,2017-11-06 16:00:20,,6,54,,0
84774,3,1,53,280,2017-11-06 16:20:12,,3,159,,0
108181,35,1,13,274,2017-11-06 16:01:26,2017-11-07 00:08:19,35,455,,1
52448,2,1,19,477,2017-11-06 16:14:10,,2,38,,0
51918,12,1,12,178,2017-11-06 16:12:46,,12,144,,0
171460,19,6,29,213,2017-11-06 16:06:48,2017-11-06 16:21:22,114,551,,1
212734,35,1,22,274,2017-11-06 16:14:28,2017-11-07 00:00:16,35,770,,1
6783,8,1,32,145,2017-11-06 16:00:35,,8,256,,0
205759,150,1,6,110,2017-11-06 16:11:00,,150,900,,0
9862,64,1,13,459,2017-11-06 16:21:15,,64,832,,0
97716,12,1,22,178,2017-11-06 16:20:49,2017-11-06 16:29:42,12,264,,1
41640,6,1,18,125,2017-11-06 16:06:46,,6,108,,0
67658,9,1,13,134,2017-11-06 16:14:58,,9,117,,0
101294,18,1,13,107,2017-11-06 16:07:53,,18,234,,0
25248,8,1,22,145,2017-11-06 16:17:09,2017-11-07 10:30:53,8,176,,1
53454,3,2,15,137,2017-11-06 16:11:33,,6,45,,0
201818,19,0,21,213,2017-11-06 16:15:23,2017-11-06 16:15:55,0,399,,1
194286,9,1,25,134,2017-11-06 16:02:35,,9,225,,0
111096,3,1,13,489,2017-11-06 16:10:50,,3,39,,0
,,,,,,,0,0,,0
53964,29,1,19,213,2017-11-06 16:15:19,2017-11-06 18:10:06,29,551,,1
204967,12,1,37,259,2017-11-06 16:17:44,,12,444,,0
9878,12,1,19,259,2017-11-06 16:01:34,,12,228,,0
45595,3,1,9,130,2017-11-06 16:09:24,,3,27,,0
148364,9,1,20,134,2017-11-06 16:16:22,,9,180,,0
179660,2,1,19,108,2017-11-06 16:09:22,2017-11-06 16:11:20,2,38,,1
5609,15,1,43,140,2017-11-06 16:20:43,,15,645,,0
184011,66,1,19,101,2017-11-06 16:03:48,2017-11-06 16:15:59,66,1254,,1
123871,19,0,24,213,2017-11-06 16:07:06,2017-11-06 23:36:26,0,456,,1
6336,18,1,47,134,2017-11-06 16:08:43,,18,846,,0
83594,35,1,13,21,2017-11-06 16:19:03,2017-11-06 16:22:46,35,455,,1
44498,9,1,41,244,2017-11-06 16:14:26,,9,369,,0
89369,12,1,47,409,2017-11-06 16:03:31,,12,564,,0
77257,3,1,37,115,2017-11-06 16:14:58,,3,111,,0
93780,19,0,0,213,2017-11-06 16:11:32,2017-11-06 16:16:37,0,0,,1
190797,19,0,24,213,2017-11-06 16:01:39,2017-11-06 16:03:44,0,456,,1
96989,19,0,21,213,2017-11-06 16:22:09,2017-11-06 16:23:21,0,399,,1
34188,29,1,19,101,2017-11-06 16:19:18,2017-11-06 16:22:30,29,551,,1
23306,18,1,37,107,2017-11-06 16:16:45,,18,666,,0
36183,14,1,17,123,2017-11-06 16:17:37,2017-11-06 16:18:13,14,238,,1
211900,35,1,13,21,2017-11-06 16:06:45,2017-11-06 16:11:53,35,455,,1
30564,15,2,22,3,2017-11-06 16:14:38,,30,330,,0
43793,15,1,13,245,2017-11-06 16:15:45,,15,195,,0
173965,12,1,13,259,2017-11-06 16:15:16,2017-11-07 03:52:08,12,156,,1
82418,29,1,19,213,2017-11-06 16:16:34,2017-11-06 16:20:53,29,551,,1
193395,19,0,24,347,2017-11-06 16:18:31,2017-11-07 06:58:13,0,456,,1
151605,9,1,22,134,2017-11-06 16:05:48,2017-11-07 10:32:35,9,198,,1
16363,64,1,17,459,2017-11-06 16:00:07,,64,1088,,0
153576,3,1,19,480,2017-11-06 16:00:44,,3,57,,0
193652,19,37,24,213,2017-11-06 16:06:24,2017-11-06 16:07:21,703,456,,1
7120,12,1,13,178,2017-11-06 16:06:31,,12,156,,0
120612,3,1,47,115,2017-11-06 16:07:21,,3,141,,0
116344,14,1,10,439,2017-11-06 16:13:59,,14,140,,0
191654,2,1,13,477,2017-11-06 16:07:43,2017-11-06 16:28:30,2,26,,1
30840,15,1,19,386,2017-11-06 16:22:20,,15,285,,0
110021,15,1,39,245,2017-11-06 16:08:26,,15,585,,0
89757,9,1,13,134,2017-11-06 16:05:20,,9,117,,0
86266,18,1,19,107,2017-11-06 16:19:25,2017-11-06 23:24:26,18,342,,1
118616,17,1,19,280,2017-11-06 16:04:31,,17,323,,0
208142,29,1,13,213,2017-11-06 16:08:19,2017-11-06 16:09:42,29,377,,1
163876,10,1,6,113,2017-11-06 16:04:59,2017-11-06 16:05:30,10,60,,1
9773,19,0,0,347,2017-11-06 16:04:20,2017-11-07 05:18:38,0,0,,1
51675,9,1,10,244,2017-11-06 16:16:05,2017-11-07 01:19:48,9,90,,1
194130,265,0,21,101,2017-11-06 16:21:20,2017-11-06 16:30:52,0,5565,,1
4690,12,1,19,178,2017-11-06 16:15:42,,12,228,,0
17865,12,1,13,245,2017-11-06 16:00:06,,12,156,,0
41261,18,2,13,121,2017-11-06 16:14:15,,36,234,,0
134183,19,0,29,213,2017-11-06 16:12:35,2017-11-06 18:17:12,0,551,,1
187169,35,1,19,21,2017-11-06 16:20:57,2017-11-06 23:11:35,35,665,,1
85839,35,1,13,274,2017-11-06 16:21:57,2017-11-06 20:20:55,35,455,,1
199808,11,1,22,122,2017-11-06 16:12:18,2017-11-06 18:11:43,11,242,,1
70349,3,1,22,135,2017-11-06 16:10:14,,3,66,,0
44524,3,1,13,480,2017-11-06 16:02:34,,3,39,,0
133169,35,1,18,21,2017-11-06 16:05:55,2017-11-07 05:56:09,35,630,,1
23320,18,1,19,134,2017-11-06 16:06:35,2017-11-06 17:56:59,18,342,,1
75463,35,1,19,21,2017-11-06 16:09:46,2017-11-06 23:18:20,35,665,,1
81571,11,1,17,481,2017-11-06 16:15:07,2017-11-06 23:30:14,11,187,,1
145493,145,322,24,320,2017-11-06 16:10:46,2017-11-06 16:19:41,46690,3480,,1
50395,29,1,13,213,2017-11-06 16:07:14,2017-11-07 13:15:56,29,377,,1
149726,20,1,19,259,2017-11-06 16:06:07,2017-11-06 23:18:29,20,380,,1
96832,35,1,13,21,2017-11-06 16:02:27,2017-11-06 23:17:51,35,455,,1
48646,12,1,13,245,2017-11-06 16:15:05,,12,156,,0
92852,11,1,8,122,2017-11-06 16:02:15,2017-11-07 00:59:02,11,88,,1
189405,29,1,6,213,2017-11-06 16:15:38,2017-11-06 16:17:10,29,174,,1
81876,2,1,19,477,2017-11-06 16:05:15,,2,38,,0
158625,45,1,13,213,2017-11-06 16:00:27,2017-11-06 16:03:35,45,585,,1
151297,19,0,0,347,2017-11-06 16:18:09,2017-11-07 06:14:30,0,0,,1
137762,9,1,27,134,2017-11-06 16:19:39,,9,243,,0
59787,15,1,23,140,2017-11-06 16:21:08,,15,345,,0
128872,2,1,40,469,2017-11-06 16:14:05,2017-11-06 16:14:45,2,80,,1
182554,29,1,19,213,2017-11-06 16:04:27,2017-11-06 16:07:10,29,551,,1
44744,6,1,18,125,2017-11-06 16:05:39,,6,108,,0
47980,12,2,74,259,2017-11-06 16:18:00,,24,888,,0
38376,21,1,27,128,2017-11-06 16:21:08,2017-11-06 17:54:03,21,567,,1
63317,35,1,18,21,2017-11-06 16:19:40,2017-11-07 02:32:05,35,630,,1
3964,50,0,38,213,2017-11-06 16:11:15,2017-11-06 16:40:31,0,1900,,1
60752,12,1,19,259,2017-11-06 16:04:18,,12,228,,0
73487,3,1,13,153,2017-11-06 16:07:56,,3,39,,0
189971,37,1,20,213,2017-11-06 16:19:55,2017-11-06 16:23:03,37,740,,1
70712,12,2,17,178,2017-11-06 16:11:43,,24,204,,0
23136,64,1,19,459,2017-11-06 16:07:21,2017-11-07 08:21:23,64,1216,,1
181516,8,1,19,145,2017-11-06 16:04:22,2017-11-07 06:08:53,8,152,,1
100333,2,1,30,237,2017-11-06 16:18:11,,2,60,,0
60396,2,1,17,212,2017-11-06 16:12:11,2017-11-06 16:13:50,2,34,,1
103322,35,1,22,21,2017-11-06 16:07:55,2017-11-06 18:33:29,35,770,,1
121867,15,1,18,245,2017-11-06 16:09:44,2017-11-07 11:15:02,15,270,,1
90546,35,1,9,21,2017-11-06 16:07:43,2017-11-07 05:47:56,35,315,,1
15474,9,1,13,215,2017-11-06 16:14:23,2017-11-06 17:17:19,9,117,,1
46703,9,1,8,134,2017-11-06 16:13:31,,9,72,,0
102302,9,1,19,215,2017-11-06 16:12:38,,9,171,,0
135731,29,1,15,213,2017-11-06 16:02:52,2017-11-06 21:16:58,29,435,,1
112549,20,1,19,478,2017-11-06 16:05:21,,20,380,,0
55119,29,1,15,282,2017-11-06 16:02:51,,29,435,,0
164231,3,1,6,205,2017-11-06 16:22:22,2017-11-06 16:22:59,3,18,,1
33641,10,1,13,113,2017-11-06 16:10:38,2017-11-07 02:33:42,10,130,,1
136109,19,0,0,213,2017-11-06 16:16:58,2017-11-06 16:17:35,0,0,,1
103909,14,1,20,439,2017-11-06 16:00:49,2017-11-06 17:14:47,14,280,,1
179604,19,0,29,213,2017-11-06 16:02:38,2017-11-06 16:03:50,0,551,,1
5022,35,1,10,21,2017-11-06 16:19:15,2017-11-07 08:38:50,35,350,,1
187908,2,1,14,213,2017-11-06 16:21:05,2017-11-06 16:33:24,2,28,,1
73516,15,1,13,265,2017-11-06 16:13:19,,15,195,,0
173796,14,1,6,123,2017-11-06 16:11:04,,14,84,,0
152122,9,1,19,442,2017-11-06 16:00:47,2017-11-07 12:10:25,9,171,,1
14950,2,1,25,236,2017-11-06 16:02:52,,2,50,,0
181608,190,1,18,101,2017-11-06 16:04:38,2017-11-06 16:05:17,190,3420,,1
90891,20,1,19,259,2017-11-06 16:11:23,2017-11-06 16:12:30,20,380,,1
143021,23,1,25,153,2017-11-06 16:11:27,,23,575,,0
5381,23,1,47,153,2017-11-06 16:16:25,,23,1081,,0
37919,6,1,3,459,2017-11-06 16:03:50,,6,18,,0
197450,12,1,31,124,2017-11-06 16:08:13,,12,372,,0
147690,34,1,19,243,2017-11-06 16:06:46,2017-11-06 16:10:22,34,646,,1
165590,10,1,34,113,2017-11-06 16:00:40,2017-11-06 16:01:13,10,340,,1
43417,3,1,8,130,2017-11-06 16:07:15,,3,24,,0
158228,19,374,29,213,2017-11-06 16:17:51,2017-11-06 16:19:15,7106,551,,1
11506,9,1,13,232,2017-11-06 16:14:38,2017-11-07 01:42:04,9,117,,1
64282,3,1,19,115,2017-11-06 16:08:08,,3,57,,0
122311,35,1,18,21,2017-11-06 16:10:38,2017-11-07 07:45:50,35,630,,1
33808,12,1,22,265,2017-11-06 16:04:09,,12,264,,0
14926,12,2,1,178,2017-11-06 16:16:20,,24,12,,0
38692,19,0,24,213,2017-11-06 16:20:35,2017-11-07 00:13:31,0,456,,1
100275,9,1,17,134,2017-11-06 16:17:55,,9,153,,0
143021,15,1,17,245,2017-11-06 16:14:21,,15,255,,0
150701,19,0,38,213,2017-11-06 16:17:36,2017-11-06 16:18:21,0,722,,1
118324,35,1,3,21,2017-11-06 16:12:57,2017-11-07 02:20:30,35,105,,1
79827,12,1,13,178,2017-11-06 16:07:05,,12,156,,0
157726,19,0,24,210,2017-11-06 16:13:40,2017-11-07 08:53:23,0,456,,1
186787,9,2,9,134,2017-11-06 16:07:08,,18,81,,0
206731,18,1,15,134,2017-11-06 16:07:34,2017-11-07 03:21:55,18,270,,1
56840,8,1,19,145,2017-11-06 16:03:32,,8,152,,0
7172,2,1,17,122,2017-11-06 16:04:27,,2,34,,0
116607,15,1,13,140,2017-11-06 16:21:51,2017-11-06 18:39:22,15,195,,1
47864,19,0,0,213,2017-11-06 16:07:31,2017-11-06 23:46:38,0,0,,1
167812,3,1,40,489,2017-11-06 16:16:03,2017-11-06 16:16:27,3,120,,1
114528,9,1,35,134,2017-11-06 16:19:35,2017-11-06 19:09:38,9,315,,1
157445,19,0,24,213,2017-11-06 16:11:21,2017-11-06 16:13:30,0,456,,1
25152,1,1,19,178,2017-11-06 16:03:18,,1,19,,0
194761,18,1,17,376,2017-11-06 16:02:01,,18,306,,0
26661,12,1,20,481,2017-11-06 16:03:58,,12,240,,0
81698,50,56,24,213,2017-11-06 16:01:04,2017-11-06 17:13:48,2800,1200,,1
98853,9,1,13,134,2017-11-06 16:00:56,,9,117,,0
170284,136,0,0,268,2017-11-06 16:01:37,2017-11-06 16:04:17,0,0,,1
178810,29,1,10,213,2017-11-06 16:11:51,2017-11-06 16:13:48,29,290,,1
142818,9,1,8,134,2017-11-06 16:09:18,2017-11-07 08:03:20,9,72,,1
192070,19,357,24,213,2017-11-06 16:22:29,2017-11-06 16:23:39,6783,456,,1
9337,19,40,24,213,2017-11-06 16:04:59,2017-11-07 15:09:59,760,456,,1
51952,35,1,19,21,2017-11-06 16:08:55,2017-11-07 00:37:12,35,665,,1
79737,19,0,24,213,2017-11-06 16:03:46,2017-11-06 16:05:06,0,456,,1
100572,3,1,14,135,2017-11-06 16:07:35,,3,42,,0
33814,9,1,14,134,2017-11-06 16:19:38,2017-11-07 04:24:05,9,126,,1
202954,11,1,19,481,2017-11-06 16:08:15,,11,209,,0
18984,18,1,19,121,2017-11-06 16:01:09,,18,342,,0
190051,19,0,50,213,2017-11-06 16:15:07,2017-11-07 06:35:29,0,950,,1
62245,3,1,12,489,2017-11-06 16:13:26,,3,36,,0
209663,29,2,37,343,2017-11-06 16:14:46,,58,1073,,0
45757,8,1,15,145,2017-11-06 16:02:27,,8,120,,0
79001,9,2,18,234,2017-11-06 16:19:19,,18,162,,0
9237,12,1,17,178,2017-11-06 16:13:05,,12,204,,0
90855,45,1,19,411,2017-11-06 16:03:52,2017-11-07 12:09:48,45,855,,1
166358,18,1,12,121,2017-11-06 16:10:04,,18,216,,0
37532,19,169,29,282,2017-11-06 16:22:30,2017-11-06 16:23:25,3211,551,,1
83824,2,2,9,364,2017-11-06 16:04:56,,4,18,,0
132714,24,1,19,105,2017-11-06 16:02:52,,24,456,,0
100002,12,1,13,178,2017-11-06 16:06:53,,12,156,,0
74675,18,1,19,121,2017-11-06 16:15:30,,18,342,,0
176193,115,1,13,203,2017-11-06 16:20:24,2017-11-06 16:23:03,115,1495,,1
175893,9,2,18,234,2017-11-06 16:03:26,,18,162,,0
167577,11,1,13,122,2017-11-06 16:12:37,,11,143,,0
138774,9,1,19,134,2017-11-06 16:05:39,,9,171,,0
100838,19,0,21,213,2017-11-06 16:21:58,2017-11-06 16:23:08,0,399,,1
10456,2,1,8,122,2017-11-06 16:04:05,2017-11-06 16:05:30,2,16,,1
84975,19,0,0,213,2017-11-06 16:07:18,2017-11-07 09:18:26,0,0,,1
114704,6,1,13,125,2017-11-06 16:03:54,,6,78,,0
142698,2,1,13,477,2017-11-06 16:14:17,2017-11-07 06:47:45,2,26,,1
57717,1,1,58,124,2017-11-06 16:10:58,,1,58,,0
106281,35,1,13,21,2017-11-06 16:20:15,2017-11-07 06:23:16,35,455,,1
49882,15,1,19,386,2017-11-06 16:12:15,,15,285,,0
4052,19,0,29,347,2017-11-06 16:14:35,2017-11-06 16:16:23,0,551,,1
