ip,app,device,os,channel,app*device,app*os,time_diff,ip_freq,app_freq,device_freq,os_freq,channel_freq,is_attributed
48979,12,1,13,328,12,156,0.0215625,0.000263574,0.086188719,0.805218766,0.191881919,0.002635741,0
37770,9,1,19,215,9,171,0.014259259,0.000263574,0.085134423,0.805218766,0.208750659,0.016078018,0
5341,9,1,35,215,9,315,0.015613426,0.000263574,0.085134423,0.805218766,0.00975224,0.016078018,0
143257,3,1,19,280,3,57,0.022662037,0.000263574,0.087770163,0.805218766,0.208750659,0.031365314,0
73487,11,1,13,319,11,143,0.018252315,0.003690037,0.011860833,0.805218766,0.191881919,0.003426463,1
153167,10,1,41,113,10,410,0.028541667,0.000263574,0.00975224,0.805218766,0.012124407,0.008697944,1
30960,18,1,13,134,18,234,0.017002315,0.000263574,0.043226147,0.805218766,0.191881919,0.052714813,0
67122,12,1,19,245,12,228,0.015324074,0.000263574,0.086188719,0.805218766,0.208750659,0.051396943,0
199554,21,1,19,128,21,399,0.024282407,0.000263574,0.015287296,0.805218766,0.208750659,0.017395888,0
146561,21,1,13,128,21,273,0.027743056,0.000527148,0.015287296,0.805218766,0.191881919,0.017395888,0
68644,72,1,19,101,72,1368,0.025300926,0.000263574,0.011860833,0.805218766,0.208750659,0.036636795,1
48282,18,1,13,439,18,234,0.027280093,0.000527148,0.043226147,0.805218766,0.191881919,0.005798629,0
41608,21,1,22,128,21,462,0.02056713,0.000263574,0.015287296,0.805218766,0.043489721,0.017395888,0
109537,3,1,27,280,3,81,0.014502315,0.000263574,0.087770163,0.805218766,0.0071165,0.031365314,0
160650,190,1,13,101,190,2470,0.015405093,0.000263574,0.000790722,0.805218766,0.191881919,0.036636795,1
1210,11,1,19,487,11,209,0.022650463,0.000263574,0.011860833,0.805218766,0.208750659,0.000790722,0
187273,28,1,14,135,28,392,0.026006944,0.000263574,0.00131787,0.805218766,0.012124407,0.008170796,1
13639,64,1,9,459,64,576,0.02087963,0.000263574,0.010542963,0.805218766,0.019504481,0.014496574,0
5729,202,1,13,421,202,2626,0.019756944,0.00131787,0.000790722,0.805218766,0.191881919,0.000790722,1
92735,29,1,16,213,29,464,0.022361111,0.002108593,0.042435424,0.805218766,0.013969425,0.144175013,1
51864,2,1,19,469,2,38,0.026400463,0.000263574,0.069583553,0.805218766,0.208750659,0.007907222,0
64054,15,1,19,245,15,285,0.028842593,0.000263574,0.063257775,0.805218766,0.208750659,0.051396943,0
65274,2,1,15,236,2,30,0.019814815,0.000263574,0.069583553,0.805218766,0.020822351,0.002108593,0
153610,8,1,19,145,8,152,0.014722222,0.000263574,0.042435424,0.805218766,0.208750659,0.038745387,1
40342,9,1,8,134,9,72,0.024155093,0.000263574,0.085134423,0.805218766,0.023458092,0.052714813,0
8282,64,1,8,459,64,512,0.018587963,0.000263574,0.010542963,0.805218766,0.023458092,0.014496574,0
152864,19,18,0,213,342,0,0.024131944,0.000263574,0.133632051,0.001845018,0.035846073,0.144175013,1
28621,15,1,19,245,15,285,0.025034722,0.000790722,0.063257775,0.805218766,0.208750659,0.051396943,0
39306,3,1,19,280,3,57,0.018645833,0.000527148,0.087770163,0.805218766,0.208750659,0.031365314,0
180227,108,1,19,243,108,2052,0.018912037,0.000263574,0.001581444,0.805218766,0.208750659,0.008170796,1
27742,3,2,19,137,6,57,0.024282407,0.000263574,0.087770163,0.030311017,0.208750659,0.006852926,0
134074,20,1,16,259,20,320,0.028761574,0.000263574,0.016605166,0.805218766,0.013969425,0.035055351,0
104597,19,0,0,213,0,0,0.026608796,0.000263574,0.133632051,0.104902478,0.035846073,0.144175013,1
108783,35,1,3,274,35,105,0.014756944,0.000263574,0.078281497,0.805218766,0.013705851,0.038745387,1
210485,12,1,20,259,12,240,0.022071759,0.000263574,0.086188719,0.805218766,0.019240907,0.035055351,0
123994,29,1,19,213,29,551,0.027349537,0.000790722,0.042435424,0.805218766,0.208750659,0.144175013,1
64609,21,1,9,128,21,189,0.017430556,0.000527148,0.015287296,0.805218766,0.019504481,0.017395888,0
210584,6,1,18,110,6,108,0.026678241,0.000263574,0.011333685,0.805218766,0.033210332,0.006325778,1
197093,50,114,0,213,5700,0,0.025150463,0.001054296,0.003162889,0.000263574,0.035846073,0.144175013,1
14290,3,1,9,115,3,27,0.013587963,0.000263574,0.087770163,0.805218766,0.019504481,0.007380074,0
138405,19,103,24,213,1957,456,0.026423611,0.000263574,0.133632051,0.000527148,0.055350554,0.144175013,1
148351,18,1,37,439,18,666,0.022465278,0.000263574,0.043226147,0.805218766,0.009225092,0.005798629,0
86884,9,2,13,244,18,117,0.016956019,0.000263574,0.085134423,0.030311017,0.191881919,0.005798629,0
66129,19,0,0,213,0,0,0.024027778,0.000263574,0.133632051,0.104902478,0.035846073,0.144175013,1
48170,18,1,13,121,18,234,0.022708333,0.000527148,0.043226147,0.805218766,0.191881919,0.021085925,0
162655,8,1,23,145,8,184,0.014560185,0.000263574,0.042435424,0.805218766,0.004744333,0.038745387,0
169182,26,1,18,121,26,468,0.017615741,0.000263574,0.006325778,0.805218766,0.033210332,0.021085925,0
100929,3,1,17,452,3,51,0.018020833,0.000527148,0.087770163,0.805218766,0.044544017,0.004217185,1
202711,35,1,19,274,35,665,0.026377315,0.000263574,0.078281497,0.805218766,0.208750659,0.038745387,1
146541,26,1,28,266,26,728,0.02375,0.000263574,0.006325778,0.805218766,0.006062203,0.003162889,1
193654,19,6,29,213,114,551,0.014652778,0.000263574,0.133632051,0.002372167,0.019768055,0.144175013,1
37388,9,1,31,215,9,279,0.021793981,0.000263574,0.085134423,0.805218766,0.002372167,0.016078018,0
126648,5,1,8,113,5,40,0.017800926,0.000263574,0.003162889,0.805218766,0.023458092,0.008697944,1
141583,19,0,59,333,0,1121,0.026967593,0.000263574,0.133632051,0.104902478,0.000790722,0.009488666,1
137074,72,1,17,101,72,1224,0.023483796,0.000263574,0.011860833,0.805218766,0.044544017,0.036636795,1
188490,103,1,19,213,103,1957,0.016793981,0.000263574,0.000527148,0.805218766,0.208750659,0.144175013,1
58741,35,1,19,274,35,665,0.018287037,0.000263574,0.078281497,0.805218766,0.208750659,0.038745387,1
164160,37,1,10,213,37,370,0.027326389,0.000263574,0.002108593,0.805218766,0.021349499,0.144175013,1
141908,19,21,24,213,399,456,0.013333333,0.000263574,0.133632051,0.001845018,0.055350554,0.144175013,1
206789,12,1,13,178,12,156,0.014664352,0.000263574,0.086188719,0.805218766,0.191881919,0.03110174,0
148948,19,0,24,213,0,456,0.020335648,0.000263574,0.133632051,0.104902478,0.055350554,0.144175013,1
194060,15,2,19,245,30,285,0.026574074,0.000263574,0.063257775,0.030311017,0.208750659,0.051396943,0
167664,9,1,23,134,9,207,0.021782407,0.000263574,0.085134423,0.805218766,0.004744333,0.052714813,0
109696,18,1,19,121,18,342,0.026956019,0.000263574,0.043226147,0.805218766,0.208750659,0.021085925,1
26428,15,1,19,245,15,285,0.01599537,0.000263574,0.063257775,0.805218766,0.208750659,0.051396943,0
2615,12,1,13,245,12,156,0.014224537,0.000263574,0.086188719,0.805218766,0.191881919,0.051396943,0
155624,361,1,19,225,361,6859,0.02224537,0.000263574,0.000263574,0.805218766,0.208750659,0.000527148,1
148516,35,1,15,21,35,525,0.016782407,0.000263574,0.078281497,0.805218766,0.020822351,0.042962572,1
159702,2,2,22,364,4,44,0.021284722,0.000527148,0.069583553,0.030311017,0.043489721,0.003162889,0
129432,19,100,0,333,1900,0,0.025752315,0.000263574,0.133632051,0.000527148,0.035846073,0.009488666,1
175116,2,1,19,435,2,38,0.019965278,0.000263574,0.069583553,0.805218766,0.208750659,0.005798629,0
72722,3,1,19,280,3,57,0.021203704,0.000263574,0.087770163,0.805218766,0.208750659,0.031365314,0
106180,9,1,13,134,9,117,0.028969907,0.000263574,0.085134423,0.805218766,0.191881919,0.052714813,1
88710,19,0,21,213,0,399,0.024074074,0.000263574,0.133632051,0.104902478,0.027938851,0.144175013,1
81936,25,1,17,259,25,425,0.016342593,0.000263574,0.009225092,0.805218766,0.044544017,0.035055351,1
139065,19,0,38,213,0,722,0.021458333,0.000263574,0.133632051,0.104902478,0.010542963,0.144175013,1
128099,51,0,21,203,0,1071,0.014444444,0.000263574,0.002108593,0.104902478,0.027938851,0.007907222,1
32139,17,1,19,280,17,323,0.022708333,0.000263574,0.003690037,0.805218766,0.208750659,0.031365314,0
41949,9,1,22,232,9,198,0.014837963,0.000263574,0.085134423,0.805218766,0.043489721,0.004744333,1
211521,19,220,21,282,4180,399,0.01599537,0.000263574,0.133632051,0.000790722,0.027938851,0.008697944,1
28228,20,1,10,259,20,200,0.026388889,0.000263574,0.016605166,0.805218766,0.021349499,0.035055351,0
139426,12,1,13,178,12,156,0.025625,0.000263574,0.086188719,0.805218766,0.191881919,0.03110174,0
79219,2,1,19,122,2,38,0.021412037,0.000263574,0.069583553,0.805218766,0.208750659,0.00843437,0
6437,9,1,13,134,9,117,0.021631944,0.000527148,0.085134423,0.805218766,0.191881919,0.052714813,0
163800,19,2886,76,213,54834,1444,0.022534722,0.000263574,0.133632051,0.000263574,0.001054296,0.144175013,1
100608,2,1,13,243,2,26,0.02162037,0.000263574,0.069583553,0.805218766,0.191881919,0.008170796,0
33629,36,1,17,110,36,612,0.01755787,0.000263574,0.004480759,0.805218766,0.044544017,0.006325778,1
92921,15,1,10,245,15,150,0.027685185,0.000263574,0.063257775,0.805218766,0.021349499,0.051396943,0
23641,12,1,19,259,12,228,0.018263889,0.000527148,0.086188719,0.805218766,0.208750659,0.035055351,0
105560,15,1,41,3,15,615,0.014189815,0.002899315,0.063257775,0.805218766,0.012124407,0.003953611,0
46564,3,1,13,489,3,39,0.025856481,0.000263574,0.087770163,0.805218766,0.191881919,0.005798629,0
34929,3,1,6,280,3,18,0.014259259,0.000263574,0.087770163,0.805218766,0.025566684,0.031365314,0
109450,9,1,9,134,9,81,0.017175926,0.000263574,0.085134423,0.805218766,0.019504481,0.052714813,0
95199,25,1,22,259,25,550,0.01806713,0.000263574,0.009225092,0.805218766,0.043489721,0.035055351,0
82214,14,1,10,123,14,140,0.025023148,0.000263574,0.023458092,0.805218766,0.021349499,0.004480759,0
85150,3,1,19,280,3,57,0.015208333,0.000527148,0.087770163,0.805218766,0.208750659,0.031365314,0
73487,3,1,13,153,3,39,0.020775463,0.003690037,0.087770163,0.805218766,0.191881919,0.012387981,1
60584,18,1,53,121,18,954,0.019479167,0.000263574,0.043226147,0.805218766,0.005271481,0.021085925,0
155876,5,1,31,113,5,155,0.026377315,0.000263574,0.003162889,0.805218766,0.002372167,0.008697944,1
193931,13,1,17,477,13,221,0.022847222,0.000263574,0.009488666,0.805218766,0.044544017,0.021085925,0
5348,15,1,13,153,15,195,0.026331019,0.003162889,0.063257775,0.805218766,0.191881919,0.012387981,0
93641,50,0,38,213,0,1900,0.028611111,0.000263574,0.003162889,0.104902478,0.010542963,0.144175013,1
3071,9,1,30,445,9,270,0.016238426,0.000263574,0.085134423,0.805218766,0.003690037,0.000527148,1
165595,19,379,24,213,7201,456,0.013229167,0.000263574,0.133632051,0.000263574,0.055350554,0.144175013,1
201923,35,1,13,21,35,455,0.028321759,0.000263574,0.078281497,0.805218766,0.191881919,0.042962572,1
8943,21,1,27,128,21,567,0.026875,0.000263574,0.015287296,0.805218766,0.0071165,0.017395888,0
63762,8,2,25,259,16,200,0.01369213,0.000527148,0.042435424,0.030311017,0.02398524,0.035055351,0
173398,19,0,38,213,0,722,0.015173611,0.000263574,0.133632051,0.104902478,0.010542963,0.144175013,1
163893,2,1,6,212,2,12,0.025763889,0.000527148,0.069583553,0.805218766,0.025566684,0.004217185,0
115715,9,1,19,244,9,171,0.023229167,0.000263574,0.085134423,0.805218766,0.208750659,0.005798629,1
65746,2,1,13,477,2,26,0.023703704,0.000263574,0.069583553,0.805218766,0.191881919,0.021085925,0
67658,2,1,19,219,2,38,0.013287037,0.001054296,0.069583553,0.805218766,0.208750659,0.006852926,0
100508,14,1,19,123,14,266,0.018923611,0.000263574,0.023458092,0.805218766,0.208750659,0.004480759,0
170112,19,0,24,333,0,456,0.024027778,0.000263574,0.133632051,0.104902478,0.055350554,0.009488666,1
38936,19,0,24,213,0,456,0.013912037,0.000263574,0.133632051,0.104902478,0.055350554,0.144175013,1
140388,12,1,19,178,12,228,0.024340278,0.000263574,0.086188719,0.805218766,0.208750659,0.03110174,0
53422,2,1,13,212,2,26,0.020868056,0.000263574,0.069583553,0.805218766,0.191881919,0.004217185,0
34486,15,1,19,245,15,285,0.013645833,0.000527148,0.063257775,0.805218766,0.208750659,0.051396943,0
205692,12,1,8,245,12,96,0.013912037,0.000263574,0.086188719,0.805218766,0.023458092,0.051396943,0
171575,2,1,40,469,2,80,0.022696759,0.000790722,0.069583553,0.805218766,0.006325778,0.007907222,1
59323,15,1,12,315,15,180,0.019699074,0.000263574,0.063257775,0.805218766,0.007643648,0.002372167,0
1089,1,1,13,134,1,13,0.015474537,0.000263574,0.01818661,0.805218766,0.191881919,0.052714813,0
135362,115,1,25,203,115,2875,0.015497685,0.000263574,0.004480759,0.805218766,0.02398524,0.007907222,1
37338,14,1,41,123,14,574,0.022083333,0.000263574,0.023458092,0.805218766,0.012124407,0.004480759,1
179865,3,1,19,452,3,57,0.021342593,0.000263574,0.087770163,0.805218766,0.208750659,0.004217185,1
87161,15,1,13,278,15,195,0.027349537,0.000263574,0.063257775,0.805218766,0.191881919,0.001054296,0
166207,15,1,8,140,15,120,0.014178241,0.000263574,0.063257775,0.805218766,0.023458092,0.013178703,0
31545,35,1,19,21,35,665,0.02599537,0.000263574,0.078281497,0.805218766,0.208750659,0.042962572,1
17853,6,1,19,459,6,114,0.013321759,0.000263574,0.011333685,0.805218766,0.208750659,0.014496574,0
99977,35,1,15,274,35,525,0.021076389,0.000527148,0.078281497,0.805218766,0.020822351,0.038745387,1
149301,29,1,19,213,29,551,0.014895833,0.000263574,0.042435424,0.805218766,0.208750659,0.144175013,1
66131,32,1,19,376,32,608,0.025023148,0.000263574,0.002899315,0.805218766,0.208750659,0.003426463,1
81263,18,1,16,107,18,288,0.020138889,0.000263574,0.043226147,0.805218766,0.013969425,0.015814444,0
190610,19,0,24,347,0,456,0.017777778,0.000263574,0.133632051,0.104902478,0.055350554,0.022140221,1
102255,14,1,13,442,14,182,0.022824074,0.000263574,0.023458092,0.805218766,0.191881919,0.012915129,0
111324,2,1,19,401,2,38,0.021342593,0.000527148,0.069583553,0.805218766,0.208750659,0.002899315,0
105211,18,1,13,121,18,234,0.018078704,0.000263574,0.043226147,0.805218766,0.191881919,0.021085925,0
188848,1,1,22,213,1,22,0.020486111,0.000263574,0.01818661,0.805218766,0.043489721,0.144175013,1
123872,12,1,8,245,12,96,0.014502315,0.000527148,0.086188719,0.805218766,0.023458092,0.051396943,0
108341,2,1,18,205,2,36,0.023043981,0.000790722,0.069583553,0.805218766,0.033210332,0.013969425,0
96122,15,1,13,245,15,195,0.017974537,0.000263574,0.063257775,0.805218766,0.191881919,0.051396943,0
169571,2,1,19,477,2,38,0.013541667,0.000527148,0.069583553,0.805218766,0.208750659,0.021085925,0
143418,18,1,19,121,18,342,0.020289352,0.000263574,0.043226147,0.805218766,0.208750659,0.021085925,0
204866,9,1,25,134,9,225,0.017094907,0.000263574,0.085134423,0.805218766,0.02398524,0.052714813,1
197249,15,1,23,245,15,345,0.027337963,0.000263574,0.063257775,0.805218766,0.004744333,0.051396943,0
190328,19,251,29,213,4769,551,0.027048611,0.000263574,0.133632051,0.000527148,0.019768055,0.144175013,1
55256,9,1,25,215,9,225,0.026539352,0.000527148,0.085134423,0.805218766,0.02398524,0.016078018,0
178691,2,1,13,477,2,26,0.022303241,0.000263574,0.069583553,0.805218766,0.191881919,0.021085925,0
124202,19,0,38,347,0,722,0.023877315,0.000527148,0.133632051,0.104902478,0.010542963,0.022140221,1
73487,115,1,17,203,115,1955,0.022199074,0.003690037,0.004480759,0.805218766,0.044544017,0.007907222,1
128965,19,33,29,213,627,551,0.013657407,0.000263574,0.133632051,0.001054296,0.019768055,0.144175013,1
114720,29,1,19,213,29,551,0.021886574,0.000263574,0.042435424,0.805218766,0.208750659,0.144175013,1
163264,72,2,19,101,144,1368,0.027025463,0.000263574,0.011860833,0.030311017,0.208750659,0.036636795,1
145787,9,1,13,215,9,117,0.014293981,0.000263574,0.085134423,0.805218766,0.191881919,0.016078018,1
161051,72,1,19,101,72,1368,0.01462963,0.000263574,0.011860833,0.805218766,0.208750659,0.036636795,1
139837,19,1089,24,213,20691,456,0.016724537,0.000263574,0.133632051,0.000263574,0.055350554,0.144175013,1
66302,3,1,13,173,3,39,0.024918981,0.000263574,0.087770163,0.805218766,0.191881919,0.003690037,0
67975,29,1,25,213,29,725,0.015520833,0.000263574,0.042435424,0.805218766,0.02398524,0.144175013,1
117915,18,1,28,121,18,504,0.023368056,0.000263574,0.043226147,0.805218766,0.006062203,0.021085925,0
157702,84,0,38,101,0,3192,0.014224537,0.000263574,0.005007907,0.104902478,0.010542963,0.036636795,1
105216,19,0,29,210,0,551,0.016076389,0.000263574,0.133632051,0.104902478,0.019768055,0.004744333,1
208183,19,0,38,213,0,722,0.018287037,0.000263574,0.133632051,0.104902478,0.010542963,0.144175013,1
58637,9,1,22,134,9,198,0.024618056,0.000263574,0.085134423,0.805218766,0.043489721,0.052714813,0
127709,19,1086,24,213,20634,456,0.022337963,0.000263574,0.133632051,0.000263574,0.055350554,0.144175013,1
175837,2,1,15,205,2,30,0.027881944,0.000790722,0.069583553,0.805218766,0.020822351,0.013969425,0
77415,19,1176,24,213,22344,456,0.016909722,0.000527148,0.133632051,0.000263574,0.055350554,0.144175013,1
174025,79,1,13,213,79,1027,0.020891204,0.000263574,0.003162889,0.805218766,0.191881919,0.144175013,1
42799,26,1,18,121,26,468,0.015856481,0.000263574,0.006325778,0.805218766,0.033210332,0.021085925,0
100275,15,1,8,245,15,120,0.026006944,0.002372167,0.063257775,0.805218766,0.023458092,0.051396943,0
97560,35,1,13,21,35,455,0.025405093,0.000263574,0.078281497,0.805218766,0.191881919,0.042962572,1
106493,12,1,19,259,12,228,0.015092593,0.000263574,0.086188719,0.805218766,0.208750659,0.035055351,0
100275,2,1,13,469,2,26,0.027071759,0.002372167,0.069583553,0.805218766,0.191881919,0.007907222,0
43074,15,1,13,111,15,195,0.02005787,0.000263574,0.063257775,0.805218766,0.191881919,0.000790722,0
59361,11,1,13,319,11,143,0.029074074,0.000263574,0.011860833,0.805218766,0.191881919,0.003426463,0
133128,12,1,13,265,12,156,0.021597222,0.000263574,0.086188719,0.805218766,0.191881919,0.011597259,0
177197,15,1,18,430,15,270,0.021273148,0.000263574,0.063257775,0.805218766,0.033210332,0.002108593,1
182346,29,1,19,213,29,551,0.019085648,0.000263574,0.042435424,0.805218766,0.208750659,0.144175013,1
197180,19,18,0,213,342,0,0.015347222,0.000263574,0.133632051,0.001845018,0.035846073,0.144175013,1
10410,9,1,8,134,9,72,0.022291667,0.000263574,0.085134423,0.805218766,0.023458092,0.052714813,0
97716,9,1,13,134,9,117,0.018298611,0.00131787,0.085134423,0.805218766,0.191881919,0.052714813,0
61706,35,1,17,21,35,595,0.022928241,0.000263574,0.078281497,0.805218766,0.044544017,0.042962572,1
159369,19,0,38,347,0,722,0.020636574,0.000263574,0.133632051,0.104902478,0.010542963,0.022140221,1
64031,15,1,19,245,15,285,0.018391204,0.000263574,0.063257775,0.805218766,0.208750659,0.051396943,0
6668,8,1,13,145,8,104,0.027141204,0.000263574,0.042435424,0.805218766,0.191881919,0.038745387,0
160239,29,1,19,213,29,551,0.020046296,0.000263574,0.042435424,0.805218766,0.208750659,0.144175013,1
173861,9,1,22,134,9,198,0.015,0.000263574,0.085134423,0.805218766,0.043489721,0.052714813,1
83276,35,1,8,274,35,280,0.017083333,0.000263574,0.078281497,0.805218766,0.023458092,0.038745387,1
59411,9,1,13,244,9,117,0.023923611,0.000527148,0.085134423,0.805218766,0.191881919,0.005798629,0
111153,9,1,13,134,9,117,0.027800926,0.000790722,0.085134423,0.805218766,0.191881919,0.052714813,1
175558,3,1,19,452,3,57,0.022476852,0.000263574,0.087770163,0.805218766,0.208750659,0.004217185,0
208350,79,1,13,213,79,1027,0.015671296,0.000263574,0.003162889,0.805218766,0.191881919,0.144175013,1
